public_date,gicdesc,NFIRM,indret_ew,indret_vw,dpr_Median,CAPEI_Median,divyield_Median,pe_exi_Median,pe_inc_Median,efftax_Median,aftret_invcapx_Median,gpm_Median,roa_Median,roe_Median,debt_invcap_Median,totdebt_invcap_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,intcov_ratio_Median,cash_ratio_Median,curr_ratio_Median
2018-05-31,Real Estate,35,0.009011,0.003825,0.000,22.139,1.51%,18.810,17.625,0.188,0.060,0.312,0.045,0.088,0.335,0.368,0.974,0.501,0.299,1.866,0.450,1.588
2018-05-31,Utilities,77,0.013934,-0.003494,0.627,25.657,3.16%,19.190,18.893,0.310,0.061,0.335,0.083,0.069,0.489,0.570,2.315,0.693,0.351,3.363,0.060,0.755
2018-06-30,Communication Services,29,0.040030,0.032656,0.174,4.625,4.29%,1.394,1.394,-0.435,0.043,0.570,0.121,0.007,0.537,0.578,1.837,0.692,0.422,0.989,0.516,1.148
2018-06-30,Consumer Discretionary,499,0.044179,0.036880,0.093,17.326,2.00%,14.535,14.248,0.326,0.087,0.355,0.116,0.102,0.367,0.445,1.189,0.592,0.281,4.093,0.402,1.575
2018-06-30,Consumer Staples,135,0.047116,0.045640,0.297,19.644,2.17%,16.952,17.429,0.292,0.084,0.343,0.121,0.116,0.372,0.447,1.252,0.570,0.305,5.040,0.294,1.746
2018-06-30,Energy,197,0.053185,0.007412,0.006,-2.572,2.04%,0.469,2.962,-0.011,0.029,0.341,0.097,0.008,0.323,0.349,0.903,0.494,0.267,1.005,0.432,1.425
2018-06-30,Financials,603,-0.000543,-0.019632,0.341,24.041,2.00%,19.335,19.273,0.360,0.000,0.811,0.023,0.084,0.244,0.450,7.208,0.878,0.080,5.305,1.193,1.928
2018-06-30,Health Care,700,-0.009804,0.016799,0.000,-3.976,1.10%,-7.714,-7.542,0.255,-0.226,0.336,-0.289,-0.487,0.102,0.148,0.528,0.396,0.111,-5.768,2.650,3.510
2018-06-30,Industrials,477,-0.000778,-0.025156,0.156,24.097,1.37%,18.005,17.681,0.266,0.080,0.289,0.115,0.107,0.349,0.396,1.264,0.576,0.272,5.757,0.321,1.887
2018-06-30,Information Technology,566,0.003987,-0.004516,0.000,15.420,1.57%,1.567,3.108,0.300,0.000,0.529,0.072,0.006,0.154,0.209,0.801,0.494,0.140,3.082,0.965,2.053
2018-06-30,Materials,147,-0.001144,-0.002887,0.212,22.434,1.64%,14.684,14.142,0.223,0.082,0.283,0.124,0.097,0.399,0.432,1.312,0.572,0.293,4.758,0.368,2.306
2018-06-30,Real Estate,35,0.013033,0.020190,0.000,21.922,1.53%,20.926,17.953,0.170,0.062,0.309,0.045,0.088,0.335,0.368,0.974,0.501,0.299,2.053,0.767,1.588
2018-06-30,Utilities,75,0.017497,0.024192,0.626,26.674,3.02%,19.356,19.319,0.310,0.061,0.335,0.084,0.071,0.490,0.572,2.316,0.694,0.348,3.412,0.055,0.746
2018-07-31,Communication Services,28,-0.004255,0.019340,0.174,4.948,4.29%,1.394,1.394,-0.435,0.043,0.572,0.122,0.017,0.528,0.577,1.692,0.692,0.437,1.031,0.586,1.155
2018-07-31,Consumer Discretionary,500,-0.008808,0.011716,0.093,16.867,2.04%,14.182,14.167,0.326,0.087,0.354,0.116,0.102,0.367,0.445,1.187,0.597,0.281,4.134,0.404,1.575
2018-07-31,Consumer Staples,133,-0.002942,0.034835,0.281,19.892,2.29%,16.494,17.316,0.291,0.084,0.337,0.117,0.116,0.366,0.436,1.241,0.570,0.302,5.040,0.315,1.746
2018-07-31,Energy,197,-0.013600,0.012045,0.006,-2.472,2.04%,1.475,3.687,-0.011,0.029,0.334,0.096,0.008,0.321,0.347,0.904,0.494,0.266,1.030,0.433,1.440
2018-07-31,Financials,606,0.012187,0.045432,0.339,24.272,1.99%,19.703,19.699,0.360,0.000,0.812,0.023,0.084,0.243,0.450,7.214,0.879,0.080,5.305,1.101,1.892
2018-07-31,Health Care,705,-0.013049,0.056822,0.000,-3.784,1.14%,-7.182,-7.117,0.252,-0.225,0.343,-0.296,-0.487,0.102,0.147,0.522,0.395,0.111,-6.086,2.663,3.510
2018-07-31,Industrials,479,0.039239,0.067073,0.156,25.209,1.29%,18.728,18.232,0.260,0.080,0.289,0.116,0.108,0.349,0.396,1.261,0.573,0.271,5.760,0.321,1.887
2018-07-31,Information Technology,567,0.000318,0.016983,0.000,15.915,1.59%,2.960,3.674,0.300,0.000,0.530,0.072,0.007,0.155,0.209,0.793,0.494,0.142,3.082,0.969,2.037
2018-07-31,Materials,147,0.018149,0.032407,0.212,22.903,1.56%,15.295,14.805,0.208,0.082,0.283,0.123,0.098,0.399,0.432,1.312,0.572,0.302,4.758,0.375,2.306
2018-07-31,Real Estate,34,0.028315,0.033921,0.000,23.712,1.57%,19.570,18.119,0.188,0.061,0.304,0.045,0.086,0.307,0.350,0.932,0.492,0.292,1.726,0.904,1.784
2018-07-31,Utilities,74,0.014140,0.016125,0.627,27.301,2.98%,20.307,19.745,0.303,0.061,0.335,0.084,0.069,0.490,0.571,2.315,0.693,0.349,3.369,0.055,0.749
2018-08-31,Communication Services,28,0.078357,0.042742,0.165,5.394,4.14%,5.290,5.290,-0.435,0.049,0.572,0.126,0.024,0.527,0.568,1.665,0.690,0.431,1.052,0.499,1.139
2018-08-31,Consumer Discretionary,501,0.039624,0.049875,0.099,17.422,2.00%,13.810,13.795,0.320,0.086,0.354,0.119,0.100,0.368,0.439,1.191,0.596,0.279,3.961,0.383,1.580
2018-08-31,Consumer Staples,134,0.035888,0.011604,0.266,20.356,2.24%,16.291,17.319,0.269,0.091,0.335,0.120,0.125,0.360,0.447,1.186,0.575,0.314,5.065,0.284,1.654
2018-08-31,Energy,198,-0.043456,-0.026709,0.000,-2.583,1.86%,5.252,5.532,-0.014,0.029,0.366,0.104,0.012,0.321,0.352,0.859,0.485,0.262,1.074,0.416,1.348
2018-08-31,Financials,606,0.015442,0.015909,0.331,23.792,2.01%,18.826,18.796,0.364,0.000,0.802,0.024,0.087,0.245,0.452,7.217,0.879,0.085,5.521,1.276,2.197
2018-08-31,Health Care,715,0.064971,0.051088,0.000,-3.789,1.14%,-8.231,-8.118,0.254,-0.260,0.343,-0.316,-0.464,0.098,0.136,0.508,0.386,0.108,-6.739,2.849,3.732
2018-08-31,Industrials,485,0.017500,0.006694,0.137,24.312,1.28%,17.295,17.072,0.265,0.085,0.288,0.119,0.116,0.349,0.402,1.279,0.573,0.269,5.592,0.309,1.892
2018-08-31,Information Technology,567,0.072932,0.080293,0.000,16.635,1.49%,3.824,5.145,0.300,0.000,0.531,0.072,0.018,0.160,0.212,0.791,0.485,0.144,3.078,0.981,2.063
2018-08-31,Materials,146,-0.023352,-0.015723,0.184,21.747,1.74%,14.219,14.219,0.205,0.082,0.284,0.127,0.100,0.392,0.418,1.292,0.576,0.299,5.221,0.372,2.292
2018-08-31,Real Estate,35,-0.027611,-0.026467,0.012,22.429,1.62%,17.624,16.319,0.206,0.066,0.310,0.038,0.086,0.289,0.331,1.096,0.544,0.256,1.764,0.596,1.401
2018-08-31,Utilities,74,0.010311,0.011178,0.628,26.276,3.00%,20.954,20.087,0.303,0.064,0.332,0.083,0.073,0.487,0.560,2.304,0.693,0.348,3.303,0.064,0.744
2018-09-30,Communication Services,28,0.032419,0.023611,0.165,6.180,4.15%,6.448,6.448,-0.435,0.049,0.572,0.126,0.032,0.527,0.568,1.665,0.690,0.431,1.052,0.499,1.139
2018-09-30,Consumer Discretionary,500,-0.026654,0.001440,0.094,17.226,1.97%,13.261,12.928,0.310,0.088,0.353,0.121,0.104,0.366,0.440,1.211,0.596,0.283,3.964,0.384,1.586
2018-09-30,Consumer Staples,135,-0.001705,0.004417,0.268,20.052,2.41%,16.951,17.086,0.264,0.089,0.335,0.120,0.118,0.358,0.447,1.169,0.575,0.314,4.925,0.272,1.654
2018-09-30,Energy,200,0.005489,0.026983,0.000,-2.673,2.07%,3.536,4.821,-0.013,0.027,0.368,0.102,0.008,0.322,0.352,0.859,0.485,0.264,1.042,0.409,1.319
2018-09-30,Financials,608,-0.030670,-0.028383,0.332,22.747,2.15%,17.861,17.830,0.364,0.000,0.802,0.024,0.087,0.246,0.453,7.253,0.879,0.085,5.521,1.276,2.197
2018-09-30,Health Care,722,-0.004652,0.023533,0.000,-3.685,1.12%,-8.295,-8.272,0.253,-0.273,0.341,-0.321,-0.466,0.094,0.136,0.495,0.385,0.105,-7.112,2.919,3.795
2018-09-30,Industrials,486,-0.017983,0.015439,0.136,24.246,1.35%,17.362,16.899,0.265,0.084,0.288,0.120,0.116,0.348,0.402,1.292,0.571,0.269,5.591,0.309,1.907
2018-09-30,Information Technology,570,-0.025401,-0.002037,0.000,16.163,1.57%,4.019,4.330,0.300,0.001,0.532,0.072,0.020,0.166,0.211,0.782,0.485,0.144,3.123,0.981,2.064
2018-09-30,Materials,146,-0.015137,-0.017117,0.184,21.646,1.73%,14.063,14.063,0.196,0.082,0.284,0.127,0.100,0.392,0.418,1.267,0.573,0.299,5.221,0.372,2.292
2018-09-30,Real Estate,35,-0.026758,-0.051063,0.024,22.374,1.74%,16.875,16.061,0.139,0.066,0.310,0.038,0.086,0.289,0.331,1.096,0.544,0.256,1.764,0.596,1.401
2018-09-30,Utilities,74,0.005567,-0.003550,0.628,26.010,3.07%,20.571,19.843,0.303,0.064,0.332,0.083,0.073,0.487,0.560,2.304,0.693,0.348,3.303,0.064,0.744
2018-10-31,Communication Services,146,-0.061589,-0.052223,0.005,9.108,2.81%,5.990,5.563,0.075,0.051,0.542,0.091,0.066,0.353,0.418,1.087,0.584,0.262,1.860,0.632,1.642
2018-10-31,Consumer Discretionary,435,-0.096530,-0.108097,0.089,15.464,2.05%,12.560,12.296,0.325,0.087,0.347,0.124,0.104,0.338,0.402,1.154,0.584,0.254,4.278,0.381,1.619
2018-10-31,Consumer Staples,134,-0.033256,0.022790,0.286,19.006,2.35%,15.432,15.432,0.255,0.088,0.337,0.122,0.116,0.350,0.430,1.150,0.562,0.298,5.265,0.284,1.660
2018-10-31,Energy,200,-0.148060,-0.116267,0.000,-2.076,2.17%,3.544,4.264,-0.011,0.027,0.371,0.102,0.008,0.322,0.352,0.857,0.485,0.264,1.042,0.409,1.319
2018-10-31,Financials,607,-0.072662,-0.054572,0.332,21.085,2.36%,16.468,16.447,0.363,0.000,0.802,0.024,0.087,0.244,0.452,7.256,0.879,0.084,5.585,1.157,2.064
2018-10-31,Health Care,723,-0.142024,-0.078271,0.000,-3.138,1.20%,-6.708,-6.630,0.252,-0.264,0.341,-0.317,-0.464,0.087,0.135,0.491,0.382,0.102,-6.976,2.923,3.822
2018-10-31,Industrials,484,-0.115963,-0.112512,0.136,20.653,1.57%,14.649,14.649,0.257,0.084,0.286,0.121,0.117,0.351,0.405,1.300,0.576,0.270,5.590,0.303,1.892
2018-10-31,Information Technology,514,-0.104493,-0.085701,0.000,15.709,1.67%,3.868,4.460,0.303,0.002,0.520,0.072,0.017,0.171,0.218,0.834,0.508,0.147,3.134,0.932,2.018
2018-10-31,Materials,145,-0.120394,-0.111253,0.180,18.334,2.03%,11.582,11.620,0.187,0.081,0.283,0.126,0.101,0.399,0.421,1.255,0.571,0.297,5.169,0.374,2.294
2018-10-31,Real Estate,35,-0.101492,-0.110099,0.024,19.936,1.89%,15.644,14.595,0.139,0.066,0.310,0.038,0.086,0.289,0.331,1.096,0.544,0.256,1.764,0.596,1.401
2018-10-31,Utilities,74,-0.008918,0.010279,0.625,25.998,3.10%,20.749,20.318,0.296,0.064,0.332,0.083,0.073,0.487,0.560,2.304,0.693,0.348,3.303,0.064,0.744
2018-11-30,Communication Services,146,-0.033676,-0.010023,0.000,8.664,2.59%,5.586,5.586,0.050,0.062,0.542,0.094,0.077,0.310,0.396,0.991,0.578,0.253,2.165,0.655,1.710
2018-11-30,Consumer Discretionary,433,-0.016236,0.026591,0.094,14.867,2.12%,11.969,11.582,0.320,0.087,0.343,0.124,0.109,0.346,0.405,1.162,0.587,0.266,4.274,0.371,1.673
2018-11-30,Consumer Staples,134,0.003390,0.014705,0.264,19.671,2.35%,15.938,15.654,0.223,0.087,0.346,0.123,0.122,0.353,0.422,1.106,0.553,0.291,4.950,0.287,1.665
2018-11-30,Energy,200,-0.114062,-0.025320,0.000,-1.590,2.45%,2.989,3.531,-0.013,0.044,0.365,0.113,0.024,0.320,0.330,0.836,0.484,0.267,1.486,0.392,1.302
2018-11-30,Financials,610,0.015302,0.026814,0.311,20.836,2.29%,15.344,15.185,0.365,0.000,0.791,0.024,0.095,0.244,0.450,7.169,0.878,0.083,5.597,1.099,1.977
2018-11-30,Health Care,729,0.004256,0.065575,0.000,-3.274,1.18%,-6.967,-6.947,0.230,-0.248,0.351,-0.318,-0.464,0.085,0.125,0.493,0.385,0.101,-7.374,3.079,3.898
2018-11-30,Industrials,481,0.004790,0.034143,0.132,20.435,1.54%,14.430,13.999,0.249,0.087,0.288,0.120,0.119,0.355,0.405,1.250,0.569,0.265,5.542,0.301,1.889
2018-11-30,Information Technology,513,0.010928,-0.014108,0.000,14.104,1.63%,4.854,3.350,0.305,0.004,0.525,0.074,0.013,0.169,0.229,0.855,0.501,0.144,2.983,0.896,1.991
2018-11-30,Materials,142,0.001797,0.035700,0.182,17.678,2.08%,9.066,9.291,0.190,0.090,0.284,0.129,0.115,0.392,0.421,1.278,0.577,0.308,5.098,0.326,2.274
2018-11-30,Real Estate,35,0.003359,0.046827,0.086,19.347,2.17%,12.260,11.275,0.108,0.068,0.301,0.043,0.080,0.291,0.332,1.090,0.548,0.259,1.811,0.729,1.506
2018-11-30,Utilities,74,0.050416,0.039892,0.607,26.882,2.92%,20.865,20.495,0.260,0.067,0.324,0.081,0.078,0.491,0.558,2.283,0.693,0.351,3.173,0.064,0.665
2018-12-31,Communication Services,145,-0.115138,-0.077277,0.000,7.023,3.11%,5.210,5.210,0.047,0.062,0.541,0.094,0.077,0.316,0.401,0.997,0.578,0.258,2.165,0.635,1.667
2018-12-31,Consumer Discretionary,432,-0.127989,-0.088730,0.083,13.145,2.31%,10.519,10.054,0.320,0.088,0.343,0.123,0.109,0.347,0.402,1.166,0.587,0.265,4.359,0.363,1.654
2018-12-31,Consumer Staples,134,-0.106272,-0.088215,0.249,17.426,2.60%,14.199,13.718,0.220,0.085,0.342,0.111,0.118,0.356,0.427,1.120,0.559,0.297,4.938,0.312,1.696
2018-12-31,Energy,197,-0.224365,-0.131536,0.000,-1.212,2.95%,2.436,2.657,-0.012,0.041,0.359,0.114,0.022,0.320,0.330,0.843,0.482,0.267,1.451,0.406,1.327
2018-12-31,Financials,608,-0.100296,-0.116541,0.310,18.872,2.60%,13.481,13.380,0.365,0.000,0.793,0.024,0.095,0.242,0.454,7.178,0.878,0.083,5.602,1.099,1.977
2018-12-31,Health Care,734,-0.177578,-0.093663,0.000,-2.468,1.31%,-5.443,-5.418,0.234,-0.248,0.355,-0.320,-0.461,0.084,0.121,0.492,0.386,0.101,-7.112,3.089,3.898
2018-12-31,Industrials,484,-0.127084,-0.111733,0.132,18.229,1.69%,12.819,12.781,0.246,0.087,0.288,0.120,0.117,0.355,0.405,1.248,0.572,0.264,5.514,0.298,1.886
2018-12-31,Information Technology,512,-0.101223,-0.083895,0.000,11.949,1.83%,5.970,5.529,0.305,0.005,0.527,0.074,0.010,0.174,0.234,0.867,0.500,0.146,3.075,0.896,1.991
2018-12-31,Materials,144,-0.111536,-0.086458,0.179,15.231,2.32%,7.910,7.953,0.193,0.091,0.285,0.129,0.123,0.389,0.421,1.244,0.577,0.300,5.098,0.325,2.274
2018-12-31,Real Estate,35,-0.122472,-0.113398,0.086,16.531,2.60%,10.082,8.763,0.108,0.068,0.301,0.043,0.080,0.291,0.332,1.090,0.548,0.259,1.811,0.729,1.506
2018-12-31,Utilities,74,-0.040998,-0.040100,0.607,25.143,3.15%,19.761,19.107,0.260,0.067,0.324,0.081,0.078,0.491,0.558,2.283,0.693,0.351,3.173,0.064,0.665
2019-01-31,Communication Services,146,0.159760,0.108780,0.003,7.893,2.72%,5.758,5.758,0.047,0.062,0.539,0.093,0.075,0.322,0.407,1.029,0.579,0.259,2.150,0.597,1.661
2019-01-31,Consumer Discretionary,433,0.136172,0.100867,0.093,14.401,2.21%,11.403,10.954,0.318,0.087,0.343,0.123,0.109,0.346,0.414,1.166,0.587,0.266,4.327,0.368,1.665
2019-01-31,Consumer Staples,134,0.098729,0.053117,0.243,18.966,2.48%,15.179,14.924,0.219,0.085,0.342,0.111,0.117,0.365,0.435,1.129,0.559,0.299,4.938,0.312,1.696
2019-01-31,Energy,201,0.185707,0.112002,0.000,-1.439,2.60%,2.569,3.172,-0.012,0.042,0.358,0.114,0.023,0.320,0.337,0.846,0.482,0.267,1.486,0.402,1.320
2019-01-31,Financials,603,0.078198,0.094303,0.311,19.938,2.45%,14.457,14.394,0.365,0.000,0.794,0.024,0.095,0.241,0.453,7.178,0.878,0.083,5.610,1.170,2.085
2019-01-31,Health Care,734,0.174592,0.063208,0.000,-2.873,1.17%,-6.494,-6.510,0.236,-0.260,0.355,-0.324,-0.464,0.083,0.120,0.489,0.385,0.100,-7.112,3.089,3.921
2019-01-31,Industrials,482,0.136758,0.114066,0.132,20.010,1.52%,13.664,13.659,0.246,0.087,0.288,0.120,0.117,0.348,0.403,1.244,0.569,0.263,5.591,0.291,1.888
2019-01-31,Information Technology,507,0.154840,0.082418,0.000,13.834,1.74%,5.903,5.474,0.305,0.006,0.526,0.074,0.012,0.170,0.235,0.868,0.500,0.147,3.168,0.892,1.991
2019-01-31,Materials,144,0.158347,0.080159,0.175,17.455,2.01%,9.327,9.350,0.190,0.091,0.285,0.129,0.128,0.389,0.421,1.244,0.577,0.300,5.001,0.316,2.254
2019-01-31,Real Estate,35,0.161882,0.163013,0.056,19.743,2.03%,12.056,10.456,0.108,0.068,0.301,0.043,0.080,0.291,0.332,1.090,0.548,0.259,1.811,0.729,1.506
2019-01-31,Utilities,73,0.044290,0.040985,0.607,26.948,2.97%,20.789,20.321,0.260,0.068,0.324,0.081,0.078,0.490,0.557,2.266,0.692,0.350,3.173,0.062,0.663
2019-02-28,Communication Services,145,0.032016,0.013189,0.000,10.248,2.74%,9.919,9.899,0.204,0.044,0.541,0.098,0.027,0.339,0.425,1.079,0.573,0.267,2.171,0.569,1.500
2019-02-28,Consumer Discretionary,435,0.053141,0.013691,0.090,14.652,2.16%,13.065,12.831,0.229,0.087,0.339,0.120,0.102,0.333,0.416,1.112,0.589,0.260,4.062,0.339,1.595
2019-02-28,Consumer Staples,135,0.038657,0.016415,0.323,20.073,2.46%,16.009,18.720,0.220,0.080,0.346,0.106,0.094,0.365,0.435,1.169,0.574,0.299,4.984,0.271,1.703
2019-02-28,Energy,199,0.012803,0.021442,0.000,-1.783,2.65%,3.493,3.493,0.151,0.057,0.376,0.122,0.032,0.321,0.356,0.876,0.486,0.275,2.206,0.350,1.364
2019-02-28,Financials,603,0.051860,0.031677,0.270,19.889,2.33%,13.720,13.689,0.201,0.000,0.781,0.023,0.102,0.203,0.449,7.055,0.876,0.081,4.929,1.091,1.774
2019-02-28,Health Care,735,0.061062,0.019782,0.000,-2.948,1.16%,-2.830,-2.817,0.175,-0.344,0.347,-0.303,-0.397,0.075,0.112,0.467,0.370,0.087,-6.330,3.093,4.109
2019-02-28,Industrials,480,0.059014,0.063857,0.141,20.206,1.44%,16.077,15.478,0.226,0.086,0.287,0.120,0.107,0.348,0.402,1.259,0.572,0.270,5.628,0.289,1.886
2019-02-28,Information Technology,504,0.080494,0.073244,0.000,16.023,1.64%,11.698,11.330,0.197,0.024,0.518,0.081,0.029,0.173,0.258,0.933,0.509,0.156,2.959,0.880,1.990
2019-02-28,Materials,143,0.030996,0.035697,0.219,17.442,1.99%,13.262,14.085,0.203,0.092,0.289,0.131,0.112,0.390,0.421,1.255,0.556,0.292,5.237,0.276,2.131
2019-02-28,Real Estate,35,0.022798,0.048733,0.000,21.795,2.04%,14.750,13.996,0.232,0.061,0.339,0.039,0.056,0.261,0.345,0.851,0.463,0.283,2.323,0.952,1.748
2019-02-28,Utilities,72,0.036302,0.039586,0.631,26.831,2.96%,23.081,22.868,0.157,0.066,0.331,0.080,0.074,0.503,0.583,2.264,0.694,0.364,2.919,0.055,0.675
2019-03-31,Communication Services,144,0.000247,0.017664,0.000,10.279,2.99%,9.899,9.564,0.206,0.044,0.542,0.096,0.026,0.336,0.409,1.075,0.575,0.266,2.118,0.560,1.490
2019-03-31,Consumer Discretionary,431,-0.034552,0.031008,0.101,14.112,2.25%,12.996,12.637,0.224,0.088,0.340,0.119,0.101,0.331,0.428,1.112,0.596,0.258,4.027,0.340,1.597
2019-03-31,Consumer Staples,134,0.000895,0.033642,0.359,19.490,2.45%,17.400,17.400,0.221,0.074,0.341,0.105,0.087,0.372,0.443,1.171,0.576,0.307,4.750,0.265,1.697
2019-03-31,Energy,197,0.002943,0.023966,0.000,-1.895,2.68%,3.540,3.540,0.151,0.057,0.376,0.122,0.034,0.320,0.357,0.891,0.486,0.277,2.269,0.350,1.385
2019-03-31,Financials,602,-0.045884,-0.033711,0.268,18.560,2.51%,12.820,12.771,0.200,0.000,0.782,0.023,0.102,0.202,0.450,7.067,0.877,0.081,4.929,1.091,1.774
2019-03-31,Health Care,729,0.027296,0.003159,0.000,-3.023,1.13%,-2.629,-2.611,0.176,-0.337,0.352,-0.301,-0.393,0.071,0.110,0.467,0.366,0.087,-6.312,3.067,4.122
2019-03-31,Industrials,476,-0.038478,-0.016078,0.141,19.492,1.51%,15.285,14.689,0.225,0.086,0.288,0.120,0.107,0.349,0.402,1.261,0.572,0.271,5.665,0.292,1.889
2019-03-31,Information Technology,503,-0.005415,0.040504,0.000,16.270,1.62%,10.984,10.750,0.194,0.024,0.518,0.080,0.034,0.165,0.263,0.929,0.509,0.159,2.959,0.856,1.985
2019-03-31,Materials,143,-0.027782,0.003660,0.219,17.205,2.16%,12.677,12.836,0.203,0.092,0.289,0.131,0.112,0.390,0.421,1.255,0.556,0.292,5.237,0.276,2.131
2019-03-31,Real Estate,34,-0.024709,-0.009672,0.000,21.936,2.30%,13.455,13.031,0.238,0.059,0.338,0.042,0.054,0.273,0.372,0.863,0.510,0.299,2.323,0.952,1.748
2019-03-31,Utilities,72,0.022199,0.028832,0.631,27.350,2.88%,23.746,23.580,0.157,0.066,0.331,0.080,0.074,0.503,0.583,2.264,0.694,0.364,2.919,0.055,0.675
2019-04-30,Communication Services,145,0.025699,0.070479,0.000,9.852,2.86%,9.975,9.893,0.206,0.044,0.540,0.096,0.027,0.330,0.409,1.047,0.576,0.267,2.114,0.548,1.486
2019-04-30,Consumer Discretionary,430,0.024379,0.053355,0.101,14.645,2.10%,12.895,12.340,0.223,0.088,0.341,0.119,0.101,0.330,0.421,1.112,0.597,0.258,4.035,0.339,1.600
2019-04-30,Consumer Staples,133,0.016242,0.026992,0.353,20.388,2.40%,19.545,18.047,0.221,0.073,0.346,0.106,0.085,0.372,0.442,1.166,0.574,0.304,4.730,0.272,1.698
2019-04-30,Energy,198,-0.006342,-0.000341,0.000,-1.853,2.73%,3.424,3.424,0.149,0.058,0.368,0.122,0.034,0.318,0.356,0.884,0.486,0.276,2.283,0.344,1.402
2019-04-30,Financials,597,0.050570,0.087734,0.269,19.590,2.42%,13.460,13.363,0.200,0.000,0.782,0.024,0.102,0.203,0.449,7.065,0.877,0.081,4.929,1.091,1.774
2019-04-30,Health Care,735,-0.018727,-0.027591,0.000,-2.997,1.18%,-2.667,-2.621,0.177,-0.341,0.347,-0.303,-0.388,0.068,0.108,0.462,0.367,0.084,-6.905,3.027,4.109
2019-04-30,Industrials,473,0.053199,0.045797,0.143,20.302,1.40%,15.946,15.596,0.225,0.086,0.289,0.119,0.107,0.352,0.404,1.273,0.574,0.270,5.672,0.294,1.889
2019-04-30,Information Technology,501,0.049376,0.063778,0.000,16.182,1.62%,11.992,11.393,0.191,0.024,0.516,0.079,0.033,0.160,0.256,0.916,0.509,0.160,2.841,0.847,1.971
2019-04-30,Materials,143,0.026797,0.032498,0.230,18.301,2.09%,12.055,12.713,0.203,0.092,0.289,0.131,0.113,0.396,0.428,1.260,0.574,0.296,5.237,0.264,2.141
2019-04-30,Real Estate,34,0.037996,0.031197,0.000,21.865,2.46%,13.887,13.313,0.238,0.059,0.338,0.042,0.054,0.273,0.372,0.863,0.510,0.299,2.323,0.952,1.748
2019-04-30,Utilities,72,0.013893,0.012071,0.631,27.504,2.87%,23.520,23.305,0.157,0.066,0.331,0.080,0.074,0.503,0.583,2.264,0.694,0.364,2.919,0.055,0.675
2019-05-31,Communication Services,144,-0.060501,-0.050740,0.000,7.893,2.96%,8.091,7.728,0.201,0.045,0.541,0.095,0.029,0.343,0.432,1.104,0.574,0.271,2.051,0.584,1.489
2019-05-31,Consumer Discretionary,433,-0.103356,-0.078467,0.104,11.708,2.38%,10.483,10.483,0.221,0.084,0.342,0.119,0.095,0.374,0.450,1.154,0.603,0.297,3.978,0.335,1.610
2019-05-31,Consumer Staples,133,-0.064932,-0.039304,0.358,18.679,2.58%,16.726,16.540,0.221,0.070,0.346,0.107,0.095,0.347,0.433,1.123,0.557,0.308,4.434,0.261,1.656
2019-05-31,Energy,198,-0.178626,-0.113337,0.000,-1.136,3.36%,3.529,3.532,0.149,0.051,0.347,0.117,0.033,0.327,0.365,0.934,0.492,0.283,2.076,0.315,1.281
2019-05-31,Financials,597,-0.051078,-0.071675,0.283,18.657,2.58%,12.438,12.379,0.200,0.000,0.770,0.024,0.105,0.251,0.439,7.133,0.877,0.081,5.368,1.154,1.830
2019-05-31,Health Care,739,-0.068886,-0.026154,0.000,-3.023,1.14%,-6.451,-6.256,0.176,-0.269,0.325,-0.314,-0.463,0.118,0.153,0.500,0.381,0.118,-7.226,3.110,4.059
2019-05-31,Industrials,471,-0.088559,-0.077821,0.140,18.518,1.60%,13.845,13.481,0.225,0.081,0.288,0.121,0.104,0.355,0.428,1.292,0.575,0.280,5.591,0.288,1.876
2019-05-31,Information Technology,497,-0.089036,-0.087540,0.000,11.739,1.76%,9.141,9.141,0.186,0.024,0.518,0.074,0.028,0.196,0.253,0.917,0.507,0.171,2.953,0.864,1.944
2019-05-31,Materials,142,-0.106155,-0.097988,0.261,15.533,2.24%,12.307,12.122,0.205,0.082,0.283,0.125,0.104,0.399,0.444,1.329,0.575,0.310,5.237,0.297,2.162
2019-05-31,Real Estate,34,-0.104425,-0.124170,0.008,17.629,2.90%,13.300,12.310,0.238,0.059,0.325,0.042,0.043,0.273,0.368,1.197,0.549,0.300,2.080,0.786,1.594
2019-05-31,Utilities,72,-0.013054,-0.012855,0.609,27.576,2.87%,21.958,21.874,0.157,0.066,0.327,0.081,0.079,0.500,0.577,2.246,0.689,0.357,2.936,0.063,0.673
2019-06-30,Communication Services,145,0.014628,0.048293,0.000,8.561,2.78%,7.854,7.730,0.206,0.045,0.542,0.096,0.032,0.338,0.430,1.091,0.570,0.271,2.051,0.586,1.494
2019-06-30,Consumer Discretionary,431,0.054036,0.078430,0.123,12.568,2.29%,10.875,10.875,0.222,0.082,0.338,0.119,0.095,0.406,0.477,1.201,0.617,0.312,3.951,0.326,1.577
2019-06-30,Consumer Staples,132,0.043414,0.054249,0.370,18.767,2.58%,16.229,16.229,0.221,0.071,0.351,0.108,0.100,0.344,0.432,1.110,0.557,0.303,4.431,0.305,1.696
2019-06-30,Energy,199,0.030526,0.083221,0.000,-0.988,2.85%,3.962,4.343,0.147,0.049,0.347,0.117,0.033,0.327,0.362,0.925,0.478,0.285,2.108,0.319,1.286
2019-06-30,Financials,601,0.053203,0.066872,0.282,20.105,2.45%,13.181,13.127,0.200,0.000,0.769,0.024,0.105,0.251,0.436,7.133,0.877,0.081,5.368,1.154,1.830
